gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
4029228688	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/255268839/original.jpeg	https://www.inaturalist.org/photos/255268839					2023-02-07T05:47:39Z	Ana Carolina Masseran (da Fonte)		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ana Carolina Masseran (da Fonte)
4029228688	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/255268892/original.jpeg	https://www.inaturalist.org/photos/255268892					2023-02-07T15:40:30Z	Ana Carolina Masseran (da Fonte)		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ana Carolina Masseran (da Fonte)
4029228688	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/255268755/original.jpeg	https://www.inaturalist.org/photos/255268755					2023-02-07T15:40:30Z	Ana Carolina Masseran (da Fonte)		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ana Carolina Masseran (da Fonte)
4029228688	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/255268729/original.jpeg	https://www.inaturalist.org/photos/255268729					2023-02-07T15:40:30Z	Ana Carolina Masseran (da Fonte)		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ana Carolina Masseran (da Fonte)
4029228688	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/255268768/original.jpeg	https://www.inaturalist.org/photos/255268768					2023-02-07T15:40:30Z	Ana Carolina Masseran (da Fonte)		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ana Carolina Masseran (da Fonte)
4029228688	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/255268781/original.jpeg	https://www.inaturalist.org/photos/255268781					2023-02-07T05:50:10Z	Ana Carolina Masseran (da Fonte)		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ana Carolina Masseran (da Fonte)
4029228688	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/255268802/original.jpeg	https://www.inaturalist.org/photos/255268802					2023-02-07T05:49:41Z	Ana Carolina Masseran (da Fonte)		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ana Carolina Masseran (da Fonte)
4029228688	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/255268879/original.jpeg	https://www.inaturalist.org/photos/255268879					2023-02-07T15:40:30Z	Ana Carolina Masseran (da Fonte)		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ana Carolina Masseran (da Fonte)
4029228688	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/255268816/original.jpeg	https://www.inaturalist.org/photos/255268816					2023-02-07T05:48:32Z	Ana Carolina Masseran (da Fonte)		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ana Carolina Masseran (da Fonte)
4029228688	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/255268715/original.jpeg	https://www.inaturalist.org/photos/255268715					2023-02-07T15:40:30Z	Ana Carolina Masseran (da Fonte)		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ana Carolina Masseran (da Fonte)
4029228688	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/255268865/original.jpeg	https://www.inaturalist.org/photos/255268865					2023-02-07T15:40:30Z	Ana Carolina Masseran (da Fonte)		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ana Carolina Masseran (da Fonte)
4029228688	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/255268739/original.jpeg	https://www.inaturalist.org/photos/255268739					2023-02-07T15:40:30Z	Ana Carolina Masseran (da Fonte)		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ana Carolina Masseran (da Fonte)
4029228688	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/255268853/original.jpeg	https://www.inaturalist.org/photos/255268853					2023-02-07T05:47:13Z	Ana Carolina Masseran (da Fonte)		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ana Carolina Masseran (da Fonte)
4029204830	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/254699604/original.jpg	https://www.inaturalist.org/photos/254699604					2020-09-11T17:11:07Z	pedro_reck		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	pedro_reck
4029204830	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/254699611/original.jpg	https://www.inaturalist.org/photos/254699611					2020-09-11T17:11:13Z	pedro_reck		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	pedro_reck
4029160592	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/254870191/original.jpeg	https://www.inaturalist.org/photos/254870191					2023-02-04T21:09:08Z	Ana Carolina Masseran (da Fonte)		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ana Carolina Masseran (da Fonte)
4029160592	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/254870176/original.jpeg	https://www.inaturalist.org/photos/254870176					2023-02-04T21:09:08Z	Ana Carolina Masseran (da Fonte)		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ana Carolina Masseran (da Fonte)
4029160592	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/254870137/original.jpeg	https://www.inaturalist.org/photos/254870137					2023-02-04T21:09:08Z	Ana Carolina Masseran (da Fonte)		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ana Carolina Masseran (da Fonte)
4029160592	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/254870119/original.jpeg	https://www.inaturalist.org/photos/254870119					2023-02-04T21:09:08Z	Ana Carolina Masseran (da Fonte)		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ana Carolina Masseran (da Fonte)
4029160592	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/254870099/original.jpeg	https://www.inaturalist.org/photos/254870099					2023-02-04T21:09:08Z	Ana Carolina Masseran (da Fonte)		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ana Carolina Masseran (da Fonte)
4029160592	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/254870204/original.jpeg	https://www.inaturalist.org/photos/254870204					2023-02-04T21:09:08Z	Ana Carolina Masseran (da Fonte)		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ana Carolina Masseran (da Fonte)
4029160592	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/254870220/original.jpeg	https://www.inaturalist.org/photos/254870220					2023-02-04T21:09:08Z	Ana Carolina Masseran (da Fonte)		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ana Carolina Masseran (da Fonte)
4029160592	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/254870152/original.jpeg	https://www.inaturalist.org/photos/254870152					2023-02-04T21:09:08Z	Ana Carolina Masseran (da Fonte)		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ana Carolina Masseran (da Fonte)
4029160592	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/254870162/original.jpeg	https://www.inaturalist.org/photos/254870162					2023-02-04T21:09:08Z	Ana Carolina Masseran (da Fonte)		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ana Carolina Masseran (da Fonte)
4011490798	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/249626839/original.jpg	https://www.inaturalist.org/photos/249626839					2021-10-26T21:09:21Z	Henry Miller Alexandre		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Henry Miller Alexandre
4011490798	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/249626809/original.jpg	https://www.inaturalist.org/photos/249626809					2021-10-26T20:58:08Z	Henry Miller Alexandre		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Henry Miller Alexandre
4011490798	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/249626847/original.jpg	https://www.inaturalist.org/photos/249626847					2021-10-26T21:14:00Z	Henry Miller Alexandre		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Henry Miller Alexandre
4011490798	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/249626823/original.jpg	https://www.inaturalist.org/photos/249626823					2021-10-26T20:59:06Z	Henry Miller Alexandre		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Henry Miller Alexandre
4011490798	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/249626855/original.jpg	https://www.inaturalist.org/photos/249626855					2021-10-26T21:15:02Z	Henry Miller Alexandre		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Henry Miller Alexandre
4011490798	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/249626829/original.jpg	https://www.inaturalist.org/photos/249626829					2021-10-26T20:59:11Z	Henry Miller Alexandre		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Henry Miller Alexandre
4011490798	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/249626835/original.jpg	https://www.inaturalist.org/photos/249626835					2021-10-26T21:09:08Z	Henry Miller Alexandre		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Henry Miller Alexandre
4011490798	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/249626817/original.jpg	https://www.inaturalist.org/photos/249626817					2021-10-26T20:58:34Z	Henry Miller Alexandre		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Henry Miller Alexandre
3988535861	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/246048193/original.jpeg	https://www.inaturalist.org/photos/246048193					2022-09-14T17:41:11Z	Juan Buseghin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Juan Buseghin
3988535861	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/246048219/original.jpeg	https://www.inaturalist.org/photos/246048219					2022-09-14T17:41:17Z	Juan Buseghin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Juan Buseghin
3988535861	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/246048163/original.jpeg	https://www.inaturalist.org/photos/246048163					2022-09-14T17:41:48Z	Juan Buseghin		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Juan Buseghin
3902258193	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/224518405/original.jpeg	https://www.inaturalist.org/photos/224518405					2022-08-17T23:43:57Z	sciencetoconserve		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	sciencetoconserve
3902258193	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/224518572/original.jpeg	https://www.inaturalist.org/photos/224518572					2022-08-17T23:44:33Z	sciencetoconserve		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	sciencetoconserve
3902258193	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/224518491/original.jpeg	https://www.inaturalist.org/photos/224518491					2022-08-17T23:43:36Z	sciencetoconserve		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	sciencetoconserve
3902258193	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/224518352/original.jpeg	https://www.inaturalist.org/photos/224518352					2022-08-17T23:43:12Z	sciencetoconserve		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	sciencetoconserve
3902033057	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/183982846/original.jpg	https://www.inaturalist.org/photos/183982846					2022-03-22T21:40:27Z	Maria Isabel Weyermanns		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Maria Isabel Weyermanns
3859240322	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/211775250/original.jpeg	https://www.inaturalist.org/photos/211775250					2009-07-26T18:28:07Z	miscbr		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	miscbr
3858284121	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/196372475/original.jpeg	https://www.inaturalist.org/photos/196372475					2022-05-09T21:55:49Z	Danilo Pacheco Cordeiro		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Danilo Pacheco Cordeiro
3858284121	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/196372500/original.jpeg	https://www.inaturalist.org/photos/196372500					2022-05-09T21:55:49Z	Danilo Pacheco Cordeiro		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Danilo Pacheco Cordeiro
3858284121	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/196372522/original.jpeg	https://www.inaturalist.org/photos/196372522					2022-05-09T21:55:49Z	Danilo Pacheco Cordeiro		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Danilo Pacheco Cordeiro
3858284121	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/196372553/original.jpeg	https://www.inaturalist.org/photos/196372553					2022-05-09T21:55:49Z	Danilo Pacheco Cordeiro		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Danilo Pacheco Cordeiro
3858253540	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/96933194/original.jpeg	https://www.inaturalist.org/photos/96933194					2020-09-24T03:28:23Z	Danilo Pacheco Cordeiro		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Danilo Pacheco Cordeiro
3858253540	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/96933158/original.jpeg	https://www.inaturalist.org/photos/96933158					2020-09-24T18:00:03Z	Danilo Pacheco Cordeiro		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Danilo Pacheco Cordeiro
3858253540	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/96933211/original.jpeg	https://www.inaturalist.org/photos/96933211					2020-09-24T03:28:57Z	Danilo Pacheco Cordeiro		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Danilo Pacheco Cordeiro
3858253540	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/96933234/original.jpeg	https://www.inaturalist.org/photos/96933234					2020-09-24T03:28:39Z	Danilo Pacheco Cordeiro		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Danilo Pacheco Cordeiro
3858253540	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/96933174/original.jpeg	https://www.inaturalist.org/photos/96933174					2020-09-24T17:59:46Z	Danilo Pacheco Cordeiro		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Danilo Pacheco Cordeiro
3858253540	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/96933115/original.jpeg	https://www.inaturalist.org/photos/96933115					2020-09-24T03:28:43Z	Danilo Pacheco Cordeiro		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Danilo Pacheco Cordeiro
3858253540	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/96933136/original.jpeg	https://www.inaturalist.org/photos/96933136					2020-09-24T03:28:34Z	Danilo Pacheco Cordeiro		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Danilo Pacheco Cordeiro
3802597331	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/106631195/original.jpeg	https://www.inaturalist.org/photos/106631195					2020-12-06T05:28:30Z	Oscar Enciso		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Oscar Enciso
3802510349	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/118751459/original.jpeg	https://www.inaturalist.org/photos/118751459					2014-09-21T22:55:02Z	Josue Ramos Galdamez		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Josue Ramos Galdamez
3802442345	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/107308312/original.jpeg	https://www.inaturalist.org/photos/107308312					2020-12-14T03:22:33Z	Oscar Enciso		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Oscar Enciso
3802410426	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/188191267/original.jpg	https://www.inaturalist.org/photos/188191267					2022-04-14T20:08:43Z	Thomaz Tozzi B. Raso		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Thomaz Tozzi B. Raso
3802410426	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/188191162/original.jpg	https://www.inaturalist.org/photos/188191162					2022-04-14T20:08:43Z	Thomaz Tozzi B. Raso		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Thomaz Tozzi B. Raso
3802306403	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/178965992/original.jpeg	https://www.inaturalist.org/photos/178965992					2022-02-11T03:41:09Z	Oscar Enciso		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Oscar Enciso
3772638465	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/168098249/original.jpeg	https://www.inaturalist.org/photos/168098249					2021-09-07T08:20:00Z	Lester Fonseca		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Lester Fonseca
3760063364	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/187147034/original.jpeg	https://www.inaturalist.org/photos/187147034					2022-04-05T02:08:54Z	David González		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	David González
3760063364	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/187376188/original.jpeg	https://www.inaturalist.org/photos/187376188					2022-04-05T02:10:11Z	David González		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	David González
3759694011	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/186458797/original.jpeg	https://www.inaturalist.org/photos/186458797					2021-04-11T01:10:51Z	Ricardo D. Moyano		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ricardo D. Moyano
3759652012	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/186458180/original.jpeg	https://www.inaturalist.org/photos/186458180					2018-05-14T23:33:37Z	Ricardo D. Moyano		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ricardo D. Moyano
3759084837	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/182271876/original.jpg	https://www.inaturalist.org/photos/182271876					2022-01-30T22:10:42Z	Dana Piedrabuena		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Dana Piedrabuena
3759084837	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/182271864/original.jpg	https://www.inaturalist.org/photos/182271864					2022-01-30T22:10:58Z	Dana Piedrabuena		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Dana Piedrabuena
3759084837	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/182271848/original.jpg	https://www.inaturalist.org/photos/182271848					2022-01-30T22:10:36Z	Dana Piedrabuena		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Dana Piedrabuena
3747291953	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/183981669/original.jpg	https://www.inaturalist.org/photos/183981669					2022-03-22T21:49:35Z	Maria Isabel Weyermanns		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Maria Isabel Weyermanns
3747212837	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/183978829/original.jpg	https://www.inaturalist.org/photos/183978829					2022-03-22T20:30:56Z	Maria Isabel Weyermanns		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Maria Isabel Weyermanns
3746973112	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/183980903/original.jpg	https://www.inaturalist.org/photos/183980903					2022-03-22T21:44:12Z	Maria Isabel Weyermanns		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Maria Isabel Weyermanns
3743018466	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/182358941/original.jpeg	https://www.inaturalist.org/photos/182358941					2022-03-10T20:21:17Z	Miguel Angelo Biz		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Miguel Angelo Biz
3712462482	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/174765255/original.jpeg	https://www.inaturalist.org/photos/174765255					2021-12-17T00:42:48Z	D.F.Silva		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	D.F.Silva
3712462482	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/174765343/original.jpeg	https://www.inaturalist.org/photos/174765343					2021-12-17T00:42:53Z	D.F.Silva		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	D.F.Silva
3466262335	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/177026192/original.jpg	https://www.inaturalist.org/photos/177026192					2022-01-22T18:39:55Z	Carolina Griggs		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Carolina Griggs
3466262335	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/177026197/original.jpg	https://www.inaturalist.org/photos/177026197					2022-01-22T18:39:55Z	Carolina Griggs		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Carolina Griggs
3466035311	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/14172600/original.jpg	https://www.inaturalist.org/photos/14172600					2018-02-25T20:23:33Z	Robin Gwen Agarwal		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Robin Gwen Agarwal
3466035311	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/14172610/original.jpg	https://www.inaturalist.org/photos/14172610					2018-02-25T20:23:52Z	Robin Gwen Agarwal		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Robin Gwen Agarwal
3456904201	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/171068805/original.jpg	https://www.inaturalist.org/photos/171068805					2016-01-17T16:20:35Z	rick_costa		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	rick_costa
3408224059	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/166893184/original.jpeg	https://www.inaturalist.org/photos/166893184					2021-10-30T23:43:04Z	nena_bergallo		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	nena_bergallo
3408224059	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/166893172/original.jpeg	https://www.inaturalist.org/photos/166893172					2021-10-30T23:43:30Z	nena_bergallo		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	nena_bergallo
3408224059	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/166893200/original.jpeg	https://www.inaturalist.org/photos/166893200					2021-10-30T23:42:35Z	nena_bergallo		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	nena_bergallo
3399408205	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/165719350/original.jpeg	https://www.inaturalist.org/photos/165719350					2021-10-26T01:58:50Z	Cynthia Tercero		iNaturalist	http://creativecommons.org/licenses/by-nc-nd/4.0/	Cynthia Tercero
3391677299	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/163536388/original.jpeg	https://www.inaturalist.org/photos/163536388					2016-08-06T03:09:19Z	William Costa Rodrigues		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	William Costa Rodrigues
3384873813	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/160528493/original.jpeg	https://www.inaturalist.org/photos/160528493					2021-09-29T21:42:26Z	Mauricio Cogollo Rueda		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Mauricio Cogollo Rueda
3384648781	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/138046954/original.jpeg	https://www.inaturalist.org/photos/138046954					2021-06-22T03:19:37Z	Oscar Enciso		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Oscar Enciso
3384453322	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/161706575/original.jpg	https://www.inaturalist.org/photos/161706575					2021-03-13T17:55:00Z	Tiago Barbosa		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Tiago Barbosa
3384371814	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/141550413/original.jpeg	https://www.inaturalist.org/photos/141550413					2021-07-06T04:42:35Z	fernandotorres1978		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	fernandotorres1978
3384371814	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/141550438/original.jpeg	https://www.inaturalist.org/photos/141550438					2021-07-06T04:41:23Z	fernandotorres1978		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	fernandotorres1978
3383924731	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/136700403/original.jpeg	https://www.inaturalist.org/photos/136700403					2021-06-13T02:03:42Z	Oscar Enciso		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Oscar Enciso
3314595311	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/138188969/original.jpeg	https://www.inaturalist.org/photos/138188969					2021-06-22T21:23:55Z	Oscar Enciso		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Oscar Enciso
3314595311	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/138188887/original.jpeg	https://www.inaturalist.org/photos/138188887					2021-06-22T21:24:33Z	Oscar Enciso		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Oscar Enciso
3314595311	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/138188747/original.jpeg	https://www.inaturalist.org/photos/138188747					2021-06-22T21:24:19Z	Oscar Enciso		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Oscar Enciso
3112374420	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/121091033/original.jpeg	https://www.inaturalist.org/photos/121091033					2021-03-14T16:11:13Z	geralg		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	geralg
3112374420	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/121092322/original.jpeg	https://www.inaturalist.org/photos/121092322					2021-03-24T15:57:38Z	geralg		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	geralg
3112374420	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/121090987/original.jpeg	https://www.inaturalist.org/photos/121090987					2021-03-14T16:10:45Z	geralg		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	geralg
3112374420	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/121091077/original.jpeg	https://www.inaturalist.org/photos/121091077					2021-03-14T16:11:00Z	geralg		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	geralg
3112374420	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/121092352/original.jpeg	https://www.inaturalist.org/photos/121092352					2021-03-24T15:57:31Z	geralg		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	geralg
3112374420	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/121090952/original.jpeg	https://www.inaturalist.org/photos/121090952					2021-03-14T16:11:21Z	geralg		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	geralg
